load_32_ph_1,load_29_ph_3,load_1_ph_1,load_54_ph_1,load_2_ph_3,load_41_ph_3,load_51_ph_3,load_53_ph_2,load_27_ph_1,load_42_ph_2,load_33_ph_1,load_28_ph_3,load_50_ph_2,load_52_ph_1,load_26_ph_1,load_10_ph_3,load_24_ph_3,load_25_ph_3,load_23_ph_2,load_49_ph_3,load_5_ph_3,load_31_ph_1,load_43_ph_2,load_39_ph_1,load_34_ph_2,load_44_ph_2,load_55_ph_3,load_17_ph_2,load_37_ph_1,load_47_ph_1,load_9_ph_1,load_12_ph_1,load_20_ph_1,load_6_ph_3,load_14_ph_2,load_7_ph_1,load_8_ph_1,load_19_ph_3,load_4_ph_3,load_22_ph_2,load_11_ph_2,load_35_ph_1,load_13_ph_2,load_15_ph_1,load_16_ph_1,load_40_ph_2,load_21_ph_3,load_38_ph_1,load_46_ph_2,load_45_ph_2,load_36_ph_2,load_48_ph_1,load_18_ph_2,load_30_ph_2,load_3_ph_2,scenario_id,time_step
-0.01684719265027459,-1.0549442221722531,-0.014920008062209958,-0.008723333439756006,-1.0549557406331853,-1.0529390363805946,-1.05471516457589,1.0307102014579752,-0.01553276645157756,1.0251195896730825,-0.012475779268157275,-1.0561378970355348,1.0278099835333325,-0.007389175700321446,-0.016704584253921257,-1.0564874767590635,-1.0555187795901215,-1.0545286708787291,1.0354488019631578,-1.056466419260536,-1.0524091847201396,-0.016495555494836653,1.0276489080875821,-0.00885637514763041,1.0364201913154845,1.0249195023478361,-1.0528660269350094,1.0281571513001202,-0.016534736691612536,-0.01690677282057571,-0.0021312487699271655,-0.015533153088548758,-0.015333032008845506,-1.0554987680203651,1.0364351977261534,-0.01643278839459891,-0.013508485782913415,-1.052365850735684,-1.057145869818681,1.0368813436000437,1.0422307919664022,-0.016487679510261786,1.0282782362675629,-0.0021812161138009593,-0.01534790112051606,1.0266685541375333,-1.0571505172199063,-0.007210476892981213,1.0284200464216948,1.0253612534836634,1.0279813176762547,-0.013496141103902898,1.035642631014706,1.0249340851491595,1.0421172653105708,1.0,81.0
-0.020496911904426172,-1.055752909793531,-0.020047650297277193,-0.01075318249990089,-1.0559435600946965,-1.0532603780177558,-1.055657977100462,1.0324134170280337,-0.0210669506067414,1.0268791177629133,-0.015942762033663932,-1.0570855650976212,1.0311728082998823,-0.009088948432798439,-0.020180813341821445,-1.057485809883895,-1.056363397254691,-1.0552000086430675,1.0357326133169105,-1.0575106086295125,-1.0525414067757328,-0.020013823150259676,1.0292030092150581,-0.011265789833211795,1.035922690376671,1.0266983994664116,-1.0531911855678937,1.0297223236620894,-0.020193966240933274,-0.02052817044750597,-0.0026417928640004138,-0.021018527518714258,-0.020893600024793266,-1.0562677820378812,1.0360439926536933,-0.01965519074604048,-0.01766509094992521,-1.0525350172599255,-1.0581799947768222,1.0369694446485975,1.0422845101102372,-0.01998515625870804,1.031373425947988,-0.0026972082894528,-0.020877504369838328,1.0282045858949398,-1.0582686475947123,-0.008809928424681682,1.0299872745595315,1.027169319425961,1.0310748123549083,-0.017665855818566355,1.0359419788660298,1.0266992205613836,1.0421324003922499,1.0,27.0
-0.014740497366045872,-1.0557213633172342,-0.013637704071812579,-0.007848513956923757,-1.0556089764947827,-1.0532336256451198,-1.0553260527650643,1.030047794277242,-0.014297305636543259,1.024790570094877,-0.01112480881577094,-1.057015441155458,1.0265121624924758,-0.006736945005051287,-0.014356490783812162,-1.0574854057726641,-1.0561969445635446,-1.0550297804384696,1.0350305035137537,-1.0574701043729164,-1.052418126483376,-0.014006534657459102,1.0271711009829836,-0.00804672584641757,1.036254471081659,1.0246454848702546,-1.0531663160700289,1.0276676737007577,-0.014310354385938353,-0.01476034848497758,-0.001950032977042439,-0.014297014883300867,-0.01418308166137511,-1.0560620755719232,1.0362682784863233,-0.013734228275452554,-0.012027018546510747,-1.0524115396911342,-1.0584408086591646,1.0366422950778456,1.042076427170559,-0.01400158370621175,1.0271034107190753,-0.0019970202143402426,-0.01413780954398898,1.026144606406074,-1.0583783159770603,-0.00651175031768181,1.0281851523718308,1.0249326972635995,1.0264914254502988,-0.012039543179985651,1.0351188531097495,1.0246859467428078,1.0420036715040581,1.0,75.0
-0.014830000214112139,-1.0560140304529066,-0.01437002652514978,-0.008184412627005254,-1.0560341377435607,-1.0534866238731997,-1.0558578941496457,1.0310913088649263,-0.015191809160572407,1.0244742139747354,-0.011650304092592979,-1.0574070212901383,1.0288014553932368,-0.006842592014953318,-0.014590007845033393,-1.0577974902398568,-1.0568697637549525,-1.055511223521347,1.0354229350785762,-1.0578480617498809,-1.0526957049461947,-0.01430332568424767,1.0272656018458848,-0.008328985423843376,1.036454156978439,1.024403472046388,-1.0533883572890028,1.0277837208948182,-0.014488436402073555,-0.014815595123006427,-0.0020043244400873342,-0.015093586656397349,-0.015037882604102324,-1.0566648939449848,1.0364374909852012,-0.014158997520979233,-0.012881444168489714,-1.0526993384211363,-1.0584715012353787,1.0368339374996063,1.0422351779944803,-0.014287272148227595,1.0292415401229356,-0.002048279580976908,-0.015043304704267424,1.0261579756752723,-1.0584608433725773,-0.006672775269783548,1.0281805347969988,1.0246657958898988,1.028911295841849,-0.012946002442496371,1.0356206235297478,1.0244116427760415,1.0421233671941308,1.0,50.0
-0.014382997867141005,-1.053946393825425,-0.014167198134249853,-0.008077834418961082,-1.0541719903163436,-1.052356196524892,-1.0539742902708622,1.031781654295264,-0.014872353936044762,1.0239727582324636,-0.011162403117303224,-1.0550975522508432,1.0305657407874744,-0.006792820473156938,-0.01410042564700183,-1.0553691741458848,-1.0545630544309712,-1.053658584006612,1.0357837691736735,-1.0553789795392898,-1.0516221810259974,-0.013832419925133106,1.0273325116061867,-0.008154283641042833,1.0367863892157134,1.0238719830625902,-1.052306358073345,1.0280866638379644,-0.014064187923987068,-0.014374362024083596,-0.0021613432642308725,-0.014802717325032126,-0.01471777269990523,-1.0544616142782177,1.036750064198949,-0.013641084106339303,-0.012148404308125874,-1.0516176517219118,-1.056021132451726,1.0371838552687747,1.0423589356838834,-0.013755356028939115,1.0307810840484768,-0.0021449627145305665,-0.014675192342610237,1.0260746248024906,-1.056082526572966,-0.006583917537135488,1.028362273919456,1.0241419017873525,1.0305879978390495,-0.012142350400891243,1.0359306247441313,1.0239163955178114,1.0421717182915116,1.0,162.0
-0.020862078155854103,-1.05544293892132,-0.019115143785320157,-0.010579860366341965,-1.0555576753950382,-1.0531934674769978,-1.0553396519132463,1.033578052794496,-0.019795189856354246,1.0278456835003793,-0.015422541622617037,-1.0568502193064413,1.0325632663436064,-0.008735372402431846,-0.020644014916039677,-1.0572975783787664,-1.0560434198176127,-1.0550559343862425,1.0369899539691827,-1.0572448640810403,-1.052385031582038,-0.020740408430081,1.0302342084111225,-0.011044554148465105,1.0378192427407753,1.027685152782137,-1.0531150880881626,1.0307924583709942,-0.020665192744835123,-0.02090684604123936,-0.0025527813355209626,-0.01981327301807273,-0.019707224966203453,-1.0559703089761256,1.0378572865091094,-0.020492100963721283,-0.016724624406955973,-1.0523888637171326,-1.0578828885533293,1.0382366820963347,1.042421230491875,-0.020381701359185347,1.0327928661486865,-0.002578677580281747,-0.01969169632540799,1.0291852848064194,-1.0579083801771079,-0.008501546842714345,1.0310247898610192,1.0281126546608383,1.032598253166853,-0.016737418886300096,1.0370098350855177,1.0276929231432659,1.0424177384684468,1.0,63.0
-0.016529484476341418,-1.054310696564981,-0.014935271645825397,-0.008299710201139059,-1.0545550984743965,-1.0524172267012468,-1.0543101396288403,1.0316069994460213,-0.015554618648088317,1.0244454388488382,-0.011934452222246738,-1.055621530688665,1.0301184830006285,-0.006793108492079006,-0.01591405624981402,-1.0559376930275912,-1.0550297376920375,-1.0539809551934343,1.0355011433785366,-1.0559895783456819,-1.0517183521228843,-0.015354738466479988,1.0274243207476284,-0.008346386887698641,1.0365120393613925,1.0242464160107603,-1.0523518493886188,1.027842152971887,-0.015916720077337607,-0.01641273852164345,-0.001970589528280216,-0.015579339797780777,-0.015476780433937045,-1.0549907632993012,1.036538238414591,-0.015163809873429078,-0.012926042008270057,-1.0517100464609768,-1.0565497117400755,1.0370078813060368,1.0420944618349945,-0.01529111775978029,1.0303549417555917,-0.002018593052432657,-0.015481349434803414,1.0261226452223262,-1.056552136921039,-0.006662590686142201,1.0283546634957554,1.0244280598435678,1.030182478448953,-0.012976417242690172,1.0356347700617796,1.024267921377865,1.042146198943742,1.0,92.0
-0.014843891040768909,-1.0546580353148771,-0.014010560766832277,-0.007928413918962127,-1.0546230924177171,-1.0526023350581337,-1.0544695330737572,1.029110972545969,-0.014807076359630836,1.0238482981833068,-0.01130071440368557,-1.0558944619306048,1.0264586106691953,-0.006768840646171853,-0.014576277999237148,-1.056279390692702,-1.0552233694672775,-1.0542763309241403,1.034433624663216,-1.0563513967720783,-1.0518462212550594,-0.014292494125847556,1.0260278464223413,-0.00804865438827917,1.0356353544836179,1.023678308581352,-1.0526244270091105,1.026631595505887,-0.014531397746507082,-0.014891103029315228,-0.00195613566964303,-0.014728462688577401,-0.014685006840470825,-1.0550993880315502,1.035633197156017,-0.01401193472660647,-0.012242676979617798,-1.0518515973908609,-1.0568472133241171,1.0360407615891225,1.0418927779142233,-0.014269789146719041,1.0267565984066347,-0.001987594248000744,-0.01463421157208516,1.024944443497818,-1.0568635542592761,-0.0067906044687888875,1.0265641849669338,1.0240431637896563,1.0263064982469563,-0.012277690709134707,1.0345575229505315,1.0236708257575389,1.0417648292880985,1.0,120.0
-0.015390108637287686,-1.0546845637096638,-0.015279388916076612,-0.008476937485009639,-1.0546236922204715,-1.0525197182849428,-1.054403024181499,1.0321862297264184,-0.015966671733573197,1.0258624107519039,-0.012002130894571859,-1.0556800570528477,1.0305674242923646,-0.007162239214720907,-0.015189865134178731,-1.0560229446965945,-1.055123895711278,-1.054097020194305,1.036031505641852,-1.0560093353343194,-1.051858557192827,-0.014862669759084731,1.0283869918576103,-0.008560812912012236,1.0369913196628215,1.02570949927619,-1.0524434893368118,1.02910826954726,-0.015168897692575036,-0.01538705123899959,-0.0021146989473896367,-0.015930168159414112,-0.0158781031929006,-1.0550347373580506,1.0369811566377123,-0.014725400553881848,-0.01301549466377645,-1.0518438873796712,-1.0566944394957103,1.0374782998545988,1.0423829061142,-0.014883646817880285,1.0308922482166887,-0.0021156388700119886,-0.015812325864231393,1.0272846805205798,-1.0566790797193515,-0.006897844967570755,1.0290404891572769,1.0261415768882607,1.030602213096773,-0.013070870339883831,1.0361130944072945,1.0256660131024913,1.0423950974635836,1.0,87.0
-0.014216244346255373,-1.0545478088179892,-0.013947708061673818,-0.007564108555904304,-1.0545420334863147,-1.0524583945163346,-1.054345802134065,1.0287082839272232,-0.01474264157661011,1.0235440484745515,-0.01100663911368486,-1.0557433586283087,1.0267574231220047,-0.006498454832562568,-0.013986784581527661,-1.0561358359932005,-1.055163109059283,-1.0541888319956443,1.0340906071188214,-1.0561607927094725,-1.0517630449346504,-0.013683446167991737,1.0258940196818311,-0.00783084969503051,1.035226348207022,1.0233914163617408,-1.0523741899746875,1.0264682555469926,-0.01391883271677087,-0.014275416780620498,-0.0019300954294317516,-0.014683455355884148,-0.014615393115571628,-1.055158663067706,1.0352422421493888,-0.013467536842954203,-0.011973183948314824,-1.051756173858728,-1.0567136465575588,1.0356893399082976,1.041714119642196,-0.013699333899400298,1.0270784879178205,-0.0019226182648725111,-0.014604886636446171,1.024888163746857,-1.0567031653374461,-0.006409852889726685,1.0267943737011516,1.0236450564888628,1.026822814223208,-0.011988449952969365,1.0343045321283926,1.023396316669951,1.0413633957195225,1.0,117.0
-0.01633591621680936,-1.0549289157206811,-0.014764982175239227,-0.008231411840829574,-1.0547533290994051,-1.052604499377326,-1.0545891639933447,1.030983218336789,-0.015335152667593182,1.0241376416776622,-0.01191504184397414,-1.055947629040094,1.0293641668996867,-0.006894952528104615,-0.016028187097666746,-1.0563397853773706,-1.0552850268768823,-1.0542848418356114,1.0353203210340718,-1.0563153192027752,-1.0518936897320326,-0.015717185715789738,1.0269679469541517,-0.00849999518037906,1.036055698144971,1.0240479556134165,-1.0525431132241723,1.0273634284984392,-0.015968100894764827,-0.016309263440145653,-0.0020009190413440062,-0.01530221860150605,-0.015277367494141443,-1.0552177081762089,1.0360650526293986,-0.015458929992514926,-0.01297722240296692,-1.0518905176348663,-1.0569335182608288,1.0366573824526548,1.0422107453743215,-0.015673039839633314,1.0295885529666193,-0.002047111458136854,-0.01522159853074509,1.0257618523167649,-1.056943945763542,-0.006724257295288976,1.027698985170068,1.024301237052077,1.0293076496214733,-0.012995816984100654,1.0353477868337957,1.0240942405459519,1.0420466072154508,1.0,178.0
-0.013494475160922703,-1.0585948476439169,-0.012198536957236486,-0.00693350090570452,-1.0584550437112945,-1.0564542320831616,-1.058237358082598,1.0299075358060605,-0.012844630258099841,1.0233638704006147,-0.010095935886903419,-1.0602898161266587,1.02728762016864,-0.0060498047753700015,-0.013193419076288912,-1.0609398566238466,-1.0594645633212216,-1.0578709029191085,1.034818881098108,-1.060778901146305,-1.054553191916193,-0.012894559744659915,1.025800778797641,-0.007139155682283135,1.0359014632267929,1.0232202375736146,-1.056434049583572,1.0264818937715439,-0.013144939993197635,-0.01348707368444054,-0.0017456716607922099,-0.012863951801478696,-0.012811824702580977,-1.0594020702485036,1.0359026408810355,-0.012649512297683945,-0.010913190315951003,-1.0545479281459333,-1.0614785809363716,1.0363111929470585,1.0420538360782023,-0.012843731028700494,1.0277664752136382,-0.0017787509142043422,-0.012766301724291631,1.024630590700528,-1.0614959335681138,-0.006081372633437241,1.0268059531914293,1.0234530263928174,1.027368116203403,-0.010888713205075071,1.0350601164088702,1.023200988743943,1.041823371612641,1.0,89.0
-0.01628423699792918,-1.055168771982852,-0.015117269112640105,-0.008528647227124087,-1.0553241858350029,-1.0529924439765335,-1.0551306550186283,1.0329913809808484,-0.01598339412283644,1.0274268908226771,-0.0120558753071777,-1.0564063829885977,1.0311758129382218,-0.007015914374869866,-0.015826795475708286,-1.056710550671148,-1.0558341090816477,-1.0548249488795158,1.0366461131288576,-1.0567030760157483,-1.0522535591291158,-0.01526955856083953,1.0297445113428887,-0.008548469511300831,1.037712442541574,1.0272456839056796,-1.0529895206914768,1.0304192038680442,-0.015725484221551934,-0.01636742739140106,-0.002047393465029295,-0.01600691347942228,-0.015900112653784635,-1.0558425337269917,1.0376898997415214,-0.015231376830625839,-0.013124691248279481,-1.052242869066802,-1.0572957117480348,1.0380757042712347,1.0427534138715604,-0.01526496797420581,1.031539055547882,-0.00206584011974882,-0.015877149973391763,1.0288879657260652,-1.0573372517013053,-0.0069405652364878416,1.0305844107259319,1.0274519036005096,1.03119158053005,-0.013157705806929845,1.0366999774234087,1.027243795827608,1.0425982035828556,1.0,176.0
-0.0156730954387957,-1.0561634943063747,-0.014648244823600588,-0.008012093531026493,-1.055946268349997,-1.0537358485074362,-1.0556931140287853,1.0328039085877523,-0.014968194936586887,1.027077814585093,-0.011534591151449199,-1.057469696672244,1.0311571531191526,-0.006741641524643612,-0.015454122602249008,-1.0580331712635056,-1.0565637405882342,-1.0554269839704162,1.036591772803844,-1.0579619506315374,-1.0527086557136238,-0.014794914258665005,1.0293996653063642,-0.00822666569294997,1.0375707729501824,1.026840079261905,-1.0535158527924917,1.0300027414318043,-0.015182465856065938,-0.015692002616267634,-0.0019574480524837024,-0.01499160308830779,-0.015041974778861142,-1.0564872820677722,1.037593649634632,-0.014673192577605423,-0.012519364037473796,-1.0527008352064555,-1.0586679493023219,1.0379335754575587,1.0425371056635486,-0.014814699459877956,1.031428953407954,-0.001994917479260481,-0.015006582122374544,1.0281743162756452,-1.0587055658140732,-0.0066107502141864475,1.030142582245687,1.027311133475656,1.0312202606345908,-0.012541909675261942,1.0366508480544585,1.0268448793931781,1.042478042289917,1.0,182.0
-0.012536188015348589,-1.0555690092576078,-0.011326437058734725,-0.006709776941145142,-1.055414840931729,-1.05326409419563,-1.0552593540055926,1.0290404570504175,-0.012026975324779412,1.0229820095205444,-0.009481036863816298,-1.0565876874078286,1.026068080407129,-0.0058622474212713565,-0.012294414164410928,-1.0568466828436145,-1.0561556319382355,-1.0549320698139555,1.0343601910774167,-1.056847974665142,-1.0523874588406201,-0.011948295236974642,1.0252369937139119,-0.0068400262690856565,1.0354388679833801,1.0227798294728667,-1.0531206275927834,1.026040847696343,-0.01214871127935184,-0.012540955398779606,-0.0017041213692713562,-0.01201836563671385,-0.011931258826885028,-1.0560502755524888,1.0354322873899067,-0.011727352454685761,-0.010184767896850133,-1.052381413189011,-1.0573952428931979,1.0358924890639247,1.0418665695775684,-0.011903284338486381,1.0264722987535704,-0.001725010642830353,-0.011885078770482513,1.0243850166344697,-1.057400673273384,-0.005752726175611013,1.0266760050277064,1.023200010290508,1.026022739502777,-0.01021682832029984,1.0345695607127867,1.0228323094984235,1.0417839013111878,1.0,195.0
-0.015624628108550651,-1.0551642935300096,-0.014711067829280118,-0.008113884866348441,-1.055485128337854,-1.0530596313660647,-1.055156930547579,1.031589481380258,-0.015278919564042846,1.026441563291149,-0.011733477972985067,-1.056620520699507,1.0284732234055396,-0.0069643350342470465,-0.015283768194949638,-1.0570378145238577,-1.0559448152108446,-1.0548331101230544,1.0360782033385592,-1.0570829819325755,-1.052295774101329,-0.014755970161838711,1.0288475593610824,-0.008534079172137391,1.0371206861789932,1.0262724961376806,-1.0529754851346969,1.0291988121818725,-0.015241099875349549,-0.015598093732280952,-0.002013704731335047,-0.015343540552576744,-0.015099263213537426,-1.055826168773573,1.0371337178652198,-0.014678169036316635,-0.012728090195045338,-1.0522957998175375,-1.0578085755749775,1.0374635619189527,1.0424122342102513,-0.014731437409479225,1.0290401110595093,-0.0020764886745084114,-0.0150843457841461,1.0277468519190205,-1.0578226998123896,-0.006986813397027062,1.0298064533335038,1.0266390048614173,1.0285512188559245,-0.012733681696708538,1.0362055491340996,1.026227744505439,1.0423064386724432,1.0,161.0
-0.014627311213822686,-1.0541114575868347,-0.013878349084388519,-0.0079601174268563,-1.0541034271412009,-1.0521727642542784,-1.0539182313195499,1.0324238581371141,-0.014667417812493788,1.0262366007244244,-0.011285995943041643,-1.0549796661381625,1.0307421084316453,-0.006692256337329414,-0.014371878179547387,-1.0552733072389004,-1.054499612951148,-1.0536019480888301,1.0364725179175918,-1.0552823373034441,-1.0515089382185578,-0.013950838773229498,1.0286162376954608,-0.008117738831833822,1.0373625926657477,1.02611642475498,-1.0521974532112042,1.0292806163316888,-0.01431092393829675,-0.014642631458772754,-0.0021355406602565747,-0.014622120225170412,-0.014551457842833728,-1.054405527638782,1.0373682608699333,-0.013936932191100673,-0.012348530238835888,-1.0514984370067317,-1.0558912046155338,1.037760510267051,1.0424658729091463,-0.013921006915159151,1.0310235685052465,-0.002099078032958367,-0.014499154497769179,1.027748952665405,-1.055925379518484,-0.006525361814162195,1.029806667774156,1.0263625609939264,1.0307504112606134,-0.012447207572246472,1.036591917367103,1.026124201810118,1.042411073935762,1.0,146.0
-0.012308677129745838,-1.05374073210471,-0.010420606662969433,-0.006179551227138219,-1.0536873893723882,-1.0518054009930715,-1.053509384748939,1.0295921686770155,-0.011148962347976583,1.0253351580419074,-0.0089576056369331,-1.054776022828129,1.025361536638846,-0.005364563427435415,-0.01188651377676195,-1.055131745382264,-1.0542567761018373,-1.0533237585013513,1.0349067795801323,-1.0550936788741718,-1.051226334754455,-0.011427857408406286,1.0275304903779972,-0.0063456613791365605,1.0351294873094588,1.0248163844344071,-1.051725334063576,1.028010285326511,-0.011767640001463329,-0.012272208452595638,-0.0016024372698844422,-0.011057736887417667,-0.010941311836961995,-1.0542050101507623,1.035293100949644,-0.011447479029506505,-0.009667039182851897,-1.0512135979788984,-1.0557890089048936,1.0360939298457716,1.042012203024276,-0.011407954314636452,1.026111463848668,-0.0016239256258720122,-0.010912882385510934,1.026646814480746,-1.0558291555878887,-0.0052900746690843735,1.0281138821082982,1.025460530353228,1.0255032389599203,-0.009701522755934389,1.0350715519694913,1.0248058057714475,1.0419033674585263,1.0,142.0
-0.015334064547214962,-1.0547847006807993,-0.014170106998332155,-0.007877066775498475,-1.0548281117090788,-1.0527030479828037,-1.0547212450187606,1.0300545533146592,-0.014910593599628054,1.0249655614152224,-0.011540394199084444,-1.0561939035934251,1.0273043767968555,-0.006715091844363095,-0.01511330429071177,-1.0565761391012645,-1.055553120086644,-1.054377482552371,1.0337677113802821,-1.0565681653677896,-1.051960942272155,-0.01453403154097355,1.027224461306016,-0.008077798935852124,1.0355780327943724,1.024668608335317,-1.0526871304769598,1.027540929040068,-0.01502029934629763,-0.015343197824152981,-0.0019552338939072063,-0.014823374914390973,-0.014637130173958344,-1.055405831144126,1.0355974855676227,-0.014326049549021298,-0.012623227388322404,-1.0519525678735284,-1.0573195698362718,1.0359648116150364,1.041779738531464,-0.0145005769901023,1.0277426519706538,-0.0020316703900329206,-0.014641930536262572,1.0262769104102363,-1.057332385744068,-0.006582147943627528,1.027964610694598,1.0250276453693947,1.0275257587209718,-0.012712609013619293,1.034303697945443,1.0246899519722241,1.0416809984769568,1.0,80.0
-0.015430288406170146,-1.0546815791111457,-0.01458674788264032,-0.008180434028854645,-1.054774839336946,-1.0525795275440626,-1.054468492729504,1.0299742012203228,-0.015078005659553145,1.0241648400767431,-0.01159587648488288,-1.055928768801634,1.027654069056275,-0.006827119161183759,-0.015206593399320562,-1.0563661548797039,-1.0552460421017504,-1.054238227145114,1.034852269766886,-1.0562787706844994,-1.0518624953723714,-0.014835569369684878,1.0265598982738147,-0.008259982016168926,1.0359555348531424,1.0239847055828355,-1.0525116672940003,1.0272526847478556,-0.015232851497570756,-0.015501131736211442,-0.0019740073465612388,-0.015052591127840204,-0.014978112487223569,-1.0551862071998883,1.0359700062176727,-0.014701352354305863,-0.012646445368842515,-1.0518557629335086,-1.0569897314969896,1.0363049145719057,1.0418586132887382,-0.014816172064600895,1.027901794829102,-0.002017621297825484,-0.014933608862056205,1.0253843774653608,-1.0569757584372872,-0.006776120928256619,1.0272191434606046,1.0241986460011399,1.0274396274167126,-0.012690365760144165,1.0349644432847596,1.0240444762225884,1.041610075897808,1.0,113.0
-0.01424006798208218,-1.0552863715881877,-0.01307561880064112,-0.007513505495845243,-1.0552663343191933,-1.0535031766185998,-1.0551263388003653,1.032755721567512,-0.013880180909822284,1.0276380795282547,-0.010784142599614788,-1.0562768762463373,1.0308008828212654,-0.006280651091732051,-0.014125127673282896,-1.0565796607020428,-1.0557373730954136,-1.0548203713468214,1.0365150917604138,-1.0565413765666074,-1.0530760617747523,-0.013723040909537135,1.0298028541128543,-0.007663463066584853,1.0373774373917568,1.0274041096643485,-1.0535033370938112,1.030423427632981,-0.014062977046487797,-0.014290753853259982,-0.0018491919320075929,-0.013833621815628687,-0.013773394357040322,-1.0556213322025783,1.0374250617765168,-0.013610968658428145,-0.011790035219976172,-1.053049887597914,-1.0570976717705138,1.0379189245785616,1.0427294475896123,-0.01368385211079378,1.0311865296963565,-0.0018663565336574036,-0.013737585955502583,1.0290120217446088,-1.057097773983382,-0.006201025841529736,1.0304281843715768,1.0277620421418243,1.0308983746698999,-0.011813875027482773,1.0366400058076746,1.0273903702189802,1.0425908647860933,1.0,110.0
-0.015753095301952444,-1.056309000069745,-0.014322079941660524,-0.008156434083749666,-1.0562212651366163,-1.0550104338107336,-1.0560444925136336,1.0326361747376211,-0.014995514575340547,1.0262621554742328,-0.011727039891794818,-1.0573192526450759,1.0312729145194348,-0.007011680938878878,-0.015401297378645097,-1.0575973228205426,-1.0567172408591252,-1.0556849152213543,1.0365096199552484,-1.0576235255250783,-1.053295598148898,-0.015274454471316668,1.0288302682017025,-0.008373017572308702,1.0374614024468443,1.0260288490066296,-1.0550096453899493,1.0295464744279001,-0.015297125179478697,-0.015701522014202253,-0.002069006974361571,-0.014945263490006268,-0.01490081399783611,-1.056630997268044,1.037487077807292,-0.015024508735275732,-0.01268352620608928,-1.0533018690395526,-1.0581366207043061,1.0378706361124042,1.042698159428735,-0.015231066404150815,1.0314828884798677,-0.0020708507564652094,-0.014865858704069795,1.0276361569683374,-1.0581416386218079,-0.006897036848890237,1.0294877053197309,1.0265432124076863,1.0313266138656765,-0.012723488231912895,1.0367043779158138,1.0260574244384801,1.0425459735635902,1.0,157.0
-0.014469703563078135,-1.0551576867368286,-0.013895494089834702,-0.00783218422631642,-1.0549966100350983,-1.0528371495241002,-1.054794869322394,1.0319478140465903,-0.014654976310136406,1.0254783159878675,-0.011166122291169424,-1.056258252315356,1.0304337813508089,-0.006756781020573678,-0.014236752020019722,-1.0566635000501718,-1.055600592719467,-1.054496419614912,1.0359901125248077,-1.0567239038903555,-1.0520806591414402,-0.013906711857854555,1.0278753331834856,-0.008106179400266677,1.0369819305483448,1.0254268337730743,-1.0528472940592768,1.0285780955074133,-0.01419679056595617,-0.014551890870047261,-0.0019480772410320746,-0.01459255442410847,-0.014622047127759935,-1.0554749798609369,1.037024537726166,-0.013700284302251236,-0.01213256695459429,-1.0520703155270053,-1.0573291980561939,1.0373604630727238,1.0423685278116535,-0.013872752832104769,1.0306590257047765,-0.002022495580206188,-0.014584791856992305,1.0266893060676765,-1.0573507257989105,-0.006680991049647552,1.0290384479945047,1.0257548105785883,1.0304083731858542,-0.012152775994667414,1.0361633915033206,1.0254675171454155,1.0422328131025667,1.0,57.0
-0.0193715382642417,-1.0554540660152294,-0.020334773861397443,-0.010370362608510666,-1.0554362469424383,-1.0529740997080856,-1.0551388629713756,1.0339738993795353,-0.0213383874740425,1.0275341779369656,-0.015213414730199075,-1.05635952038695,1.0329250297137704,-0.008468416255507703,-0.019194857162405887,-1.0566634134087944,-1.0558554334157768,-1.054849251384141,1.0371784659544399,-1.0566455205057488,-1.0522548458808103,-0.0189771407997953,1.0303912137043343,-0.010677428373505916,1.0379611592091442,1.0274419352393405,-1.0529520868792983,1.0310608418538962,-0.019157653141608652,-0.019409207339275366,-0.0024957329560910666,-0.02128581730953031,-0.021598330899804646,-1.0558055921736,1.0380063377447653,-0.018909258911618522,-0.01668292964021871,-1.0522482099073283,-1.0571369514850142,1.0384705288169167,1.0427430389742092,-0.018890991156903413,1.0331692006341364,-0.0025119609393719614,-0.02176244574042187,1.0292517793704934,-1.0571312833296758,-0.008306617782923251,1.0311431674919591,1.0278097045967047,1.0329637447917954,-0.016729825969794502,1.0372316834302098,1.0274243842880397,1.04276147950839,1.0,165.0
-0.014638783629209026,-1.054667897031149,-0.014020182544883478,-0.00759124345977786,-1.0549153086202931,-1.0526398138802526,-1.0545755010276643,1.0309441844017881,-0.014640909216849116,1.025163991434656,-0.011061973834773533,-1.055942401468928,1.0283376924583139,-0.006305590959700972,-0.014445299539475624,-1.0562748297511786,-1.0553523781353087,-1.0543406384203078,1.0354995634067483,-1.0562454771968621,-1.0519442556919536,-0.013961850770054482,1.0279227523131764,-0.007890092312677264,1.0363978622908978,1.0248349284949732,-1.0525760687377494,1.028743874081142,-0.014299962288591764,-0.014660055315670013,-0.00187592842138023,-0.014682954144191334,-0.014452869133451058,-1.0552125388090767,1.036406567609698,-0.01391285581258207,-0.012060037540358602,-1.0519317391809426,-1.0569839862734702,1.0368229789481025,1.042033254435466,-0.013983728173233158,1.0287708739587023,-0.0019097531661851697,-0.01437614596711486,1.0267812970348447,-1.0570561774039673,-0.0062253387288333266,1.0287637271136552,1.0254947924874849,1.0282854356166768,-0.012079075356563765,1.0355558347167626,1.0248655395868431,1.0417344315775603,1.0,173.0
